booking id,booking_date_time,distance_travelled,time_taken,commission_base_cost,driver_base_cost,total_tax,total_trip_cost,ratings,cluster_kmeans,cluster_gmm
1605852852,43174.056944444,10,29.0,37.18,148.73,14.13,200.04,2,2,4
1426798300,43117.05625,9,30.0,28.65,114.61,10.89,154.0,4,7,4
1890233771,43250.004861111,2,2.0,14.04,56.14,5.34,76.0,4,5,0
1914956766,43255.958333333,32,72.0,179.59,718.36,68.24,966.0,4,6,6
1986757591,43273.885416667,6,45.0,48.51,194.06,18.43,261.0,5,5,2
1978715083,43271.906944444,0,2.0,20.4,81.6,7.76,110.0,4,5,0
1745568763,43214.661111111,27,71.0,83.97,405.89,35.4,525.0,5,0,5
1983056756,43273.09375,2,3.0,12.64,50.56,4.81,68.0,3,1,0
1809456530,43230.030555556,1,2.0,15.84,63.36,6.02,85.0,4,5,0
1725632018,43209.905555556,5,9.0,31.97,127.88,12.14,172.0,4,5,0
1605567112,43173.884027778,7,44.0,36.99,147.95,14.06,199.0,5,3,4
1435968468,43119.974305556,3,4.0,14.44,57.76,5.49,78.0,1,2,0
1777436409,43222.299305556,12,33.0,46.08,184.34,17.51,248.0,2,1,4
OSN_1015431045,43249.122916667,2,13.8,12.01,48.03,4.56,65.0,5,5,2
2012471585,43280.925,13,41.0,97.54,390.17,37.06,525.0,4,0,1
1393040826,43105.402777778,7,42.0,38.09,152.37,14.48,205.0,3,7,4
1820133494,43232.093055556,3,3.0,19.08,76.32,7.25,103.0,4,5,0
1945185020,43263.948611111,19,52.0,71.38,285.5,27.13,384.0,3,1,1
1644339843,43186.227083333,5,5.0,17.1,68.4,6.5,92.0,4,7,0
1466612373,43129.931944444,7,38.0,33.13,132.52,12.59,178.0,3,7,4
1500552805,43141.064583333,31,59.0,79.75,379.02,33.3,492.0,4,4,5
1647190019,43187.052777778,2,3.0,13.2,52.79,5.02,71.01,4,7,0
1533235641,43151.031944444,3,3.0,18.6,74.4,7.07,100.07,3,7,0
1717448028,43207.965972222,6,33.0,29.88,119.52,11.36,160.76,5,5,4
1998980488,43276.891666667,13,40.0,56.89,227.57,21.62,306.0,2,1,2
1875495162,43246.072222222,5,54.0,35.95,143.79,13.66,193.0,4,5,2
1860404008,43241.896527778,16,52.0,66.54,266.14,25.29,358.0,5,0,2
1870468601,43244.920833333,7,35.0,28.78,115.12,10.94,155.0,4,5,2
1599769122,43171.888194444,2,5.0,20.14,80.54,7.66,108.0,5,3,0
1978596267,43271.875694444,27,74.0,130.25,591.02,53.0,774.0,5,0,6
1426778796,43117.029861111,10,28.0,30.28,121.12,11.51,163.0,5,3,4
1844836506,43237.880555556,14,38.0,47.74,190.96,18.14,257.0,5,5,2
1533215763,43151.011111111,3,4.0,20.6,82.4,7.83,110.83,3,7,0
1837846681,43236.002777778,14,34.0,42.72,170.88,16.23,230.0,4,5,2
1516221777,43145.938888889,7,38.0,30.16,120.64,11.46,162.26,5,3,4
1914699432,43255.890972222,30,93.0,209.0,871.0,81.18,1161.0,5,6,6
1870459466,43244.909722222,2,5.0,18.96,75.84,7.2,102.0,2,1,0
1445586228,43122.930555556,4,6.0,24.69,98.74,9.38,133.0,3,7,0
1516060420,43145.896527778,4,7.0,16.83,67.32,6.4,90.55,4,7,0
1583973961,43167.0125,7,7.0,27.93,111.72,10.62,150.27,4,7,0
1978821655,43271.936805556,11,48.0,50.93,203.72,19.36,274.0,4,5,2
1666824798,43192.884722222,13,52.0,44.88,179.52,17.06,241.46,4,7,4
1587340662,43168.055555556,13,33.0,37.0,148.0,14.06,199.06,4,7,4
1669957269,43194.075694444,3,3.0,20.69,82.76,7.86,111.31,4,7,0
1890199850,43249.984027778,6,28.0,28.88,115.52,10.98,155.0,3,1,2
1805446628,43228.964583333,11,47.0,41.32,165.28,15.7,222.0,4,5,4
1801921773,43227.979166667,11,32.0,50.56,202.23,19.21,272.0,5,5,2
1590210758,43168.897222222,2,4.0,19.52,78.06,7.41,104.99,5,3,0
1925479524,43258.903472222,11,51.0,46.65,186.62,17.73,251.0,4,5,2
1863811586,43242.996527778,1,2.0,15.68,62.72,5.96,84.0,4,5,0
1689688121,43199.88125,6,23.0,55.15,220.62,20.96,296.73,2,1,1
1480239140,43134.824305556,16,59.0,75.6,302.39,28.73,407.0,3,4,1
1534119344,43151.460416667,10,50.0,41.24,164.97,15.67,221.88,4,7,4
1429616617,43117.981944444,10,45.0,35.62,142.48,13.53,192.0,3,7,4
1477779841,43134.076388889,11,37.0,47.35,189.39,17.99,255.0,3,7,4
1466657505,43129.963194444,4,19.0,20.02,80.08,7.6,108.0,3,7,4
1613094519,43175.920833333,8,44.0,37.38,149.52,14.21,201.11,5,3,4
1522445979,43147.94375,30,82.0,85.6,377.4,34.28,497.28,1,2,5
OSN_806195011,43103.002083333,8,34.1,13.94,55.76,5.3,75.0,5,3,1
1516142473,43145.907638889,12,48.0,58.42,233.66,22.2,314.28,2,2,1
1844955298,43237.906944444,4,8.0,46.09,184.38,17.52,248.0,2,1,2
1496756916,43139.970138889,10,44.0,34.84,139.36,13.24,187.0,3,7,4
1689694993,43199.883333333,31,67.0,127.92,581.67,52.11,761.7,4,0,5
1475232010,43133.424305556,8,27.0,51.99,207.96,19.76,280.0,1,2,1
1870425541,43244.9,9,34.0,47.22,188.88,17.94,254.0,5,5,2
2005461233,43278.909722222,9,35.0,63.72,254.88,24.21,343.0,3,1,2
OSN_877502323,43152.955555556,30,63.05,67.44,304.76,27.38,400.0,4,4,5
1948607773,43264.954166667,5,6.0,32.95,131.8,12.52,177.0,2,1,2
1999142738,43276.929861111,3,14.0,60.49,241.97,22.98,325.0,2,1,2
1667058988,43193.002777778,22,43.0,74.19,296.76,28.19,399.14,4,4,1
1841527233,43237.0625,10,28.0,35.5,142.01,13.49,191.0,3,1,2
1474545453,43132.936805556,8,35.0,34.48,137.9,13.11,185.0,3,7,4
1432707792,43118.974305556,11,34.0,33.04,132.16,12.56,178.0,4,7,4
1602697426,43172.905555556,12,49.0,46.65,186.62,17.73,251.0,4,7,4
1500187538,43140.916666667,29,64.0,104.97,454.86,41.64,601.0,3,4,5
1562071434,43159.925,17,59.0,48.2,227.8,20.07,296.07,3,7,5
1870420389,43244.898611111,11,45.0,60.41,241.63,22.95,325.0,4,5,2
1558756092,43158.88125,7,40.0,31.16,124.64,11.84,167.64,4,7,4
1472073212,43132.215972222,5,4.0,16.6,66.4,6.31,89.0,3,7,0
OSN_1023076115,43255.909027778,3,15.4,38.14,152.56,14.5,205.0,4,5,2
1870562988,43244.950694444,6,29.0,42.25,169.01,16.05,227.0,4,5,2
1675689642,43195.878472222,0,4.0,15.28,61.13,5.82,82.23,3,7,0
1922156692,43257.922916667,18,53.0,80.22,320.9,30.48,432.0,5,0,1
1730913684,43210.948611111,7,32.0,36.35,145.41,13.81,196.0,4,5,4
1423582150,43115.909722222,8,55.0,46.01,184.04,17.48,248.0,1,2,4
1892498063,43250.753472222,12,63.0,83.3,333.22,31.66,448.0,5,0,1
1860336368,43241.879861111,2,15.0,17.95,71.78,6.82,97.0,4,5,2
1650181268,43187.901388889,2,6.0,23.37,93.49,8.88,126.0,4,7,0
1409131094,43110.988194444,4,4.0,21.62,86.5,8.22,116.0,3,7,0
1922303393,43258.002777778,5,5.0,26.21,104.83,9.96,141.0,5,5,0
1466666383,43129.963888889,3,14.0,21.71,86.82,8.24,117.0,5,3,4
1870554649,43244.947916667,5,27.0,45.07,128.76,14.55,188.0,5,5,6
1975140094,43270.986805556,5,5.0,29.6,118.38,11.25,159.0,4,5,0
1930097873,43260.029166667,4,4.0,20.82,83.28,7.91,112.0,3,1,0
1870668917,43245.011111111,10,25.0,29.14,116.56,11.08,157.0,4,5,2
1516207688,43145.932638889,8,40.0,31.72,126.88,12.05,170.65,3,7,4
1866950327,43243.899305556,21,73.0,63.03,252.12,23.94,339.0,4,0,1
1445813985,43123.129861111,14,32.0,36.64,181.57,15.68,234.0,5,3,5
1746961541,43214.873611111,12,34.0,39.2,156.8,14.9,211.0,4,5,4
1671497928,43194.638194444,2,17.0,17.38,69.52,6.6,93.5,2,2,4
1562013576,43159.914583333,3,6.0,15.29,61.18,5.81,82.28,2,2,0
1436025422,43120.003472222,14,57.0,48.59,194.37,18.47,261.0,4,7,4
1863584221,43242.889583333,17,49.0,48.8,195.22,18.54,263.0,5,5,2
1716052902,43207.691666667,11,52.0,38.85,155.39,14.76,209.0,5,5,4
2005668821,43278.984027778,2,3.0,23.96,95.82,9.1,129.0,5,5,0
1533140915,43150.972916667,8,35.0,30.0,120.0,11.4,161.4,4,7,4
1500447841,43140.982638889,2,3.0,17.59,70.35,6.69,95.0,2,2,0
1466797699,43130.095138889,5,5.0,17.24,68.95,6.55,93.0,5,3,0
1429477416,43117.915972222,10,38.0,46.38,185.52,17.63,250.0,5,3,4
1393728224,43105.597916667,31,90.0,115.38,461.52,43.84,621.0,4,4,1
1408990139,43110.920833333,7,37.0,29.86,119.44,11.34,161.0,5,3,4
OSN_935121493,43195.914583333,3,19.2,7.25,29.0,2.75,39.0,5,3,1
1870479672,43244.915277778,50,104.0,164.13,691.5,64.12,920.0,3,6,5
1583972728,43167.011111111,4,4.0,21.92,87.7,8.34,117.96,3,7,0
1819581498,43231.91875,5,41.0,29.4,117.6,11.18,158.0,5,5,4
1877210604,43246.647222222,2,5.0,18.2,72.8,6.92,98.0,2,1,0
OSN_913900121,43179.965277778,2,11.32,7.25,29.0,2.75,39.0,3,7,4
1513257527,43145.005555556,7,28.0,31.09,124.36,11.82,167.27,1,2,4
1469364459,43130.985416667,1,2.0,14.87,59.47,5.65,80.0,3,7,0
OSN_963347481,43213.945833333,2,26.37,8.66,34.63,3.29,47.0,5,5,1
1653868978,43189.051388889,27,45.0,65.7,262.8,24.97,353.47,4,4,1
1471817382,43131.930555556,10,55.0,38.74,154.96,14.72,208.0,4,7,4
1886566797,43248.882638889,4,7.0,30.07,120.29,11.42,162.0,3,1,0
1813843234,43230.906944444,8,40.0,51.46,205.83,19.55,277.0,4,5,2
1974957713,43270.919444444,21,59.0,83.46,333.83,31.71,449.0,4,0,1
1426576101,43116.909722222,16,45.0,48.76,195.02,18.53,262.0,4,7,4
1565408781,43161.025,2,3.0,17.64,70.56,6.71,94.91,3,7,0
2008623627,43279.888888889,19,58.0,50.0,200.0,19.0,269.0,4,0,1
1870436124,43244.906944444,24,57.0,92.61,370.44,35.19,498.0,5,0,1
1956308917,43266.922222222,32,67.0,120.08,550.33,49.13,720.0,5,0,5
1494362244,43139.395833333,22,106.0,93.07,372.26,35.36,501.0,3,4,5
1593478926,43169.933333333,3,8.0,17.66,70.63,6.71,95.0,4,7,0
1986960213,43273.915972222,31,83.0,97.8,426.2,38.91,563.0,5,0,5
1493796448,43138.972916667,20,37.0,45.94,243.76,20.46,310.0,5,3,5
1773336171,43220.903472222,4,31.0,36.15,144.6,13.74,194.0,4,5,4
1863689938,43242.925,16,49.0,61.45,280.8,25.1,367.0,4,0,5
1602919307,43173.065972222,11,35.0,41.66,166.64,15.83,224.13,1,2,4
1412156901,43111.984722222,2,3.0,12.94,51.76,4.92,70.0,5,3,0
1644205959,43186.013888889,11,33.0,32.74,130.96,12.44,176.14,5,3,4
2006579728,43279.441666667,6,48.0,31.41,125.65,11.93,169.0,3,1,2
1494994373,43139.538888889,26,73.0,63.96,255.82,24.32,344.0,5,4,1
1445448311,43122.896527778,23,77.0,64.66,258.64,24.57,348.0,2,2,1
1669704426,43193.891666667,21,42.0,56.96,227.84,21.66,306.46,5,3,1
1469156717,43130.897222222,23,65.0,65.88,263.51,25.04,354.0,2,2,1
1743329783,43213.895138889,14,54.0,47.77,191.1,18.16,257.0,5,5,4
1454925080,43125.934722222,4,28.0,26.48,105.92,10.07,142.0,4,7,4
1675908921,43195.941666667,11,38.0,39.2,156.81,14.9,210.91,5,3,4
OSN_921547443,43185.973611111,2,5.95,7.25,29.0,2.75,39.0,5,3,4
2008663850,43279.902777778,31,88.0,98.48,428.92,39.18,567.0,4,0,5
1743512114,43213.953472222,2,4.0,16.7,66.8,6.35,90.0,4,5,0
1432494223,43118.904861111,11,41.0,47.35,189.4,17.99,255.0,5,3,4
1751218594,43215.892361111,7,49.0,43.88,175.51,16.68,236.0,4,5,4
1675813708,43195.90625,29,90.0,95.72,417.9,38.13,551.75,5,0,5
1409179163,43111.0375,3,4.0,14.56,58.24,5.53,78.0,4,7,0
1386934750,43103.081944444,8,25.0,37.85,151.4,14.38,204.0,5,3,4
1409051373,43110.941666667,2,3.0,12.94,51.76,4.92,70.0,1,2,0
1432573739,43118.9125,17,41.0,54.04,216.17,20.54,291.0,4,4,1
1493872385,43139.011805556,2,3.0,13.83,55.33,5.26,74.0,5,3,0
1558782365,43158.888888889,5,30.0,25.0,100.0,9.5,134.5,4,7,4
1657064897,43190.028472222,49,87.0,142.42,604.68,55.87,802.97,4,6,5
1647190333,43187.050694444,6,6.0,24.48,97.92,9.31,131.71,5,3,0
1650546379,43188.094444444,10,33.0,37.73,150.93,14.34,203.0,5,3,4
1952389806,43266.177083333,7,6.0,26.08,104.32,9.91,140.0,4,5,0
1516146081,43145.908333333,16,47.0,66.6,266.38,25.31,358.29,5,3,1
1805279713,43228.900694444,11,49.0,60.23,240.91,22.89,324.0,5,5,2
1747498732,43215.167361111,22,46.0,53.52,214.07,20.34,288.0,3,1,1
1902050332,43252.950694444,32,62.0,87.08,418.34,36.6,542.0,5,0,5
2002236266,43277.882638889,14,58.0,73.79,330.17,29.79,434.0,4,0,5
1474699798,43133.077777778,15,37.0,36.58,146.3,13.9,197.0,2,2,4
1587208742,43167.953472222,2,3.0,18.93,75.72,7.2,102.0,3,7,0
1789055075,43224.890277778,12,56.0,55.58,222.3,21.12,299.0,4,5,2
1820094142,43232.049305556,1,2.0,13.2,52.79,5.02,71.0,2,1,0
2005699018,43279.009027778,7,28.0,26.95,107.81,10.24,145.0,4,5,2
1590864229,43169.365277778,8,30.0,39.32,157.28,14.94,211.54,3,7,4
1879173943,43246.984027778,3,5.0,30.3,121.19,11.51,163.0,4,5,0
1555882488,43157.9,13,56.0,44.2,176.8,16.8,237.8,1,2,4
1837530343,43235.902777778,8,38.0,33.76,135.04,12.83,182.0,4,5,2
1455158014,43126.06875,5,4.0,16.11,64.45,6.12,87.0,1,2,0
1971394980,43269.990972222,4,24.0,38.49,153.95,14.62,207.0,5,5,2
1863671878,43242.917361111,13,48.0,53.16,212.64,20.2,286.0,3,1,2
1392448363,43104.921527778,14,48.0,51.05,204.2,19.4,275.0,3,7,4
1669966106,43194.086805556,10,30.0,31.78,127.14,12.08,171.0,2,2,4
1516146825,43145.9125,13,55.0,61.74,246.95,23.46,332.15,3,7,1
1613225627,43175.959722222,4,19.0,26.97,107.89,10.26,145.12,2,2,4
1406162428,43109.921527778,3,6.0,19.58,78.34,7.44,105.0,5,3,0
1725879214,43209.975694444,2,3.0,21.1,84.38,8.02,114.0,3,1,0
1941532049,43262.882638889,5,22.0,33.36,133.44,12.68,179.0,4,5,2
1948528038,43264.934722222,2,11.0,40.74,162.96,15.48,219.0,5,5,2
1982986706,43272.991666667,11,38.0,44.8,179.18,17.02,241.0,1,1,2
1860476612,43241.911805556,13,48.0,47.21,188.85,17.94,254.0,3,1,2
1808954666,43229.883333333,10,52.0,51.3,205.21,19.49,276.0,3,1,2
1801927454,43227.982638889,33,54.0,105.58,492.3,43.62,642.0,5,0,5
1583901213,43166.961111111,3,5.0,15.2,60.8,5.78,81.78,4,7,0
1587250169,43167.978472222,12,38.0,36.4,145.6,13.83,195.83,4,7,4
1866955319,43243.892361111,8,41.0,34.68,138.72,13.18,187.0,5,5,2
1945115514,43263.914583333,32,64.0,121.6,556.39,49.71,728.0,3,0,5
1469298861,43130.94375,1,2.0,16.97,67.89,6.44,91.0,5,3,0
1519408584,43147.113194444,2,2.0,15.71,62.83,5.97,85.0,3,7,0
1471982221,43132.046527778,4,10.0,20.97,83.86,7.98,113.0,2,2,4
1445445907,43122.889583333,2,26.0,20.56,82.24,7.82,111.0,5,3,4
1466624845,43129.940972222,7,39.0,30.34,121.36,11.53,163.0,3,7,4
2007780595,43279.726388889,2,6.0,15.06,60.22,5.72,81.0,5,5,0
1448353077,43123.901388889,5,47.0,35.99,143.96,13.68,194.0,4,7,4
1849140037,43238.990972222,3,4.0,22.09,88.35,8.4,119.0,4,5,0
1894268262,43251.272916667,2,3.0,13.38,53.53,5.09,72.0,5,5,0
1392403237,43104.908333333,3,6.0,25.41,101.64,9.65,137.0,1,2,0
1761234828,43218.025,21,70.0,88.48,388.92,35.36,513.0,4,0,5
1915975540,43256.436805556,13,53.0,22.98,327.51,20.52,371.0,4,5,6
1672728959,43194.890277778,5,31.0,27.7,110.78,10.53,149.01,5,3,4
1863620709,43242.901388889,31,65.0,91.16,434.65,38.14,564.0,4,0,5
1522562014,43147.990972222,20,47.0,99.4,397.6,37.77,534.77,3,4,1
1532884950,43150.882638889,3,9.0,31.8,127.2,12.08,171.08,3,7,4
1522467436,43147.954166667,10,37.0,43.6,174.4,16.57,234.57,3,7,4
1594666785,43170.574305556,3,4.0,17.66,70.63,6.71,95.0,4,7,0
1500160759,43140.90625,16,49.0,71.42,285.7,27.15,384.0,2,2,1
1545763719,43155.086805556,4,5.0,16.66,66.64,6.33,89.63,5,3,0
1801885411,43227.956944444,10,35.0,49.77,199.1,18.92,268.0,4,5,2
1448305086,43123.886805556,2,4.0,18.03,72.14,6.86,97.0,4,7,0
1539373299,43153.104166667,14,37.0,31.99,127.96,12.16,172.11,1,2,4
1647102435,43186.965277778,31,53.0,80.42,381.68,33.56,495.66,2,2,5
1577917596,43164.913888889,2,6.0,19.4,77.6,7.37,104.37,5,3,0
2012309329,43280.904166667,9,58.0,38.68,154.72,14.7,208.0,3,1,2
1975099549,43270.961805556,13,39.0,54.28,217.1,20.63,292.0,3,1,2
1599877738,43171.919444444,3,15.0,21.8,87.2,8.28,117.28,4,7,4
1432685419,43118.963888889,13,29.0,34.42,137.68,13.08,185.0,4,7,4
1902062808,43252.954166667,31,62.0,98.4,393.6,37.39,529.0,2,1,1
1455125106,43126.036805556,11,32.0,45.32,181.28,17.22,244.0,4,7,4
1801602591,43227.8875,32,71.0,97.96,461.84,40.72,601.0,5,0,5
1666795059,43192.889583333,23,57.0,60.43,241.7,22.97,325.1,5,4,1
1642493324,43185.570138889,6,25.0,24.1,96.4,9.16,129.66,5,3,4
1922249862,43257.965277778,31,63.0,92.2,368.8,35.04,496.0,5,0,1
1564994299,43160.868055556,14,29.0,42.43,169.74,16.12,228.29,5,3,4
1445792179,43123.084027778,9,20.0,26.68,106.72,10.14,144.0,2,2,4
1983071892,43273.139583333,10,30.0,44.98,179.93,17.1,242.0,1,1,2
1979003329,43272.055555556,14,30.0,35.69,142.75,13.56,192.0,4,5,2
1945135138,43263.934722222,2,5.0,22.49,89.96,8.55,121.0,4,5,0
1496616304,43139.910416667,16,73.0,51.46,240.84,21.3,314.0,3,4,5
1602908674,43173.045138889,38,56.0,124.52,558.08,50.32,732.92,3,4,5
1886899110,43249.006944444,9,28.0,29.37,117.47,11.16,158.0,3,1,2
OSN_912686415,43179.192361111,4,13.6,15.99,63.96,6.08,86.0,4,7,4
1841398315,43236.965972222,1,2.0,15.84,63.36,6.02,85.0,2,1,0
1833872135,43235.006944444,13,33.0,35.13,140.52,13.35,189.0,5,5,2
1409223980,43111.122222222,4,4.0,18.79,75.18,7.14,101.0,5,3,0
1886714078,43248.923611111,28,76.0,110.65,442.61,42.06,595.0,1,1,1
1539306778,43153.007638889,2,3.0,19.05,76.18,7.24,102.47,2,2,0
1945151917,43263.9375,8,31.0,43.75,174.98,16.62,235.0,5,5,2
1545685740,43155.015277778,2,3.0,18.52,74.09,7.03,99.64,4,7,0
1948413430,43264.891666667,13,55.0,55.95,223.79,21.26,301.0,1,1,2
1747340713,43214.974305556,4,4.0,23.42,93.68,8.9,126.0,5,5,0
1833896240,43235.020138889,5,5.0,22.36,89.44,8.49,120.0,3,1,0
1536324616,43152.088194444,7,6.0,26.93,107.71,10.24,144.88,3,7,0
1866942443,43243.88125,12,51.0,39.22,156.88,14.9,211.0,4,5,2
1415497496,43112.935416667,5,35.0,31.77,127.1,12.08,171.0,2,2,4
1635201195,43182.938888889,11,37.0,45.17,180.67,17.16,243.0,4,7,4
1583716697,43166.893055556,8,44.0,33.2,132.8,12.62,178.62,3,7,4
1510370172,43143.904166667,16,45.0,53.72,214.86,20.41,288.99,4,4,4
1395147945,43105.939583333,3,5.0,20.52,82.09,7.79,110.0,4,7,0
1406345742,43110.060416667,3,3.0,19.46,77.85,7.39,105.0,5,3,0
1925688890,43258.966666667,12,47.0,43.12,172.49,16.38,232.0,5,5,2
1814307993,43231.045833333,3,3.0,19.52,78.06,7.41,105.0,4,5,0
1725698297,43209.915972222,16,55.0,54.82,254.28,22.58,332.0,4,0,5
1978620454,43271.886111111,19,58.0,79.0,315.98,30.02,425.0,4,0,1
1833900466,43235.025,3,15.0,23.1,92.4,8.78,124.0,2,1,2
1788996977,43224.875,30,88.0,116.17,499.69,45.89,605.0,5,0,3
1522198915,43147.875694444,2,5.0,19.12,76.5,7.27,102.89,1,2,0
1412237836,43112.071527778,7,16.0,21.93,87.7,8.32,118.0,4,7,4
1805545848,43229.011805556,5,6.0,18.96,75.84,7.2,102.0,4,5,0
1841178674,43236.895138889,6,41.0,39.06,156.25,14.84,210.0,5,5,2
1941861435,43263.023611111,4,4.0,20.56,82.24,7.81,111.0,4,5,0
1631780337,43181.979861111,22,55.0,107.19,308.76,34.73,451.0,5,4,6
1631994823,43181.975694444,11,42.0,57.99,231.97,22.04,312.0,4,7,1
1685964018,43198.899305556,18,52.0,47.4,289.59,23.01,360.0,5,4,6
1849032901,43238.939583333,13,42.0,56.76,227.04,21.57,305.0,5,5,2
1432497558,43118.895833333,7,45.0,41.11,164.46,15.62,221.0,5,3,4
1849166405,43239.00625,5,6.0,18.4,73.61,6.99,99.0,4,5,0
1602712881,43172.909722222,2,4.0,16.54,66.17,6.29,89.0,2,2,0
1922249059,43257.964583333,4,6.0,21.89,87.57,8.32,118.0,2,1,0
1726038520,43210.1125,3,3.0,18.96,75.84,7.2,102.0,4,5,0
1474616791,43132.977777778,10,34.0,37.05,148.18,14.08,199.0,3,7,4
1562190821,43159.981944444,15,47.0,46.21,184.82,17.56,248.59,3,7,4
1952283028,43266.014583333,11,33.0,38.85,155.39,14.76,209.0,2,1,2
1616623248,43177.259027778,3,3.0,18.05,72.2,6.86,97.11,5,3,0
1849206670,43239.03125,12,32.0,49.44,197.77,18.79,266.0,2,1,2
1469180588,43130.897222222,10,41.0,39.29,157.16,14.93,211.0,1,2,4
1493934927,43139.111111111,1,1.0,14.16,56.64,5.38,76.0,3,7,0
2002421296,43277.951388889,2,4.0,30.48,121.94,11.59,164.0,1,1,2
1837721819,43235.945833333,50,99.0,146.58,621.32,57.45,825.0,5,6,5
1696340152,43201.947916667,10,34.0,32.68,130.72,12.42,175.82,2,1,4
1559035129,43159.01875,8,28.0,32.88,131.52,12.5,176.9,3,7,4
1609373679,43175.004166667,30,68.0,95.45,381.82,36.27,513.54,5,4,1
1689700824,43199.880555556,3,6.0,26.5,106.02,10.07,142.59,3,7,0
1533218622,43151.011805556,11,38.0,45.2,180.8,17.18,243.18,4,7,4
1971484611,43270.079166667,6,5.0,18.34,73.36,6.97,99.0,4,5,0
1508618734,43143.552777778,15,73.0,53.82,315.26,25.44,394.52,3,4,6
1522234866,43147.89375,27,69.0,101.36,440.45,40.26,582.07,3,4,5
1813601309,43230.893055556,4,27.0,52.41,209.62,19.92,282.0,5,5,2
1809382136,43229.980555556,12,37.0,60.41,241.63,22.95,325.0,5,5,1
1559018317,43159.002777778,1,2.0,16.4,65.6,6.23,88.0,1,2,0
1580968107,43165.988194444,21,52.0,59.92,239.68,22.77,322.37,5,4,1
1409161804,43111.014583333,6,7.0,25.17,100.7,9.57,135.0,4,7,0
1999295346,43277.029166667,14,29.0,41.88,267.52,20.92,330.0,5,5,5
1644203822,43186.006944444,4,5.0,16.68,66.72,6.34,89.74,3,7,0
1886743354,43248.927083333,9,34.0,30.88,123.52,11.74,166.0,4,5,2
OSN_1020269513,43253.204166667,2,7.73,12.01,48.03,4.56,65.0,5,5,2
1390047021,43104.234027778,1,2.0,14.89,59.56,5.66,80.0,4,7,0
1522570995,43147.999305556,34,53.0,155.79,683.16,62.2,901.15,3,6,6
1580798606,43165.904166667,7,40.0,31.53,126.12,11.99,169.64,5,3,4
1809113447,43229.895138889,2,3.0,23.2,92.82,8.82,125.0,4,5,0
1578153309,43165.163194444,8,25.0,31.96,127.84,12.14,171.94,4,7,4
1918330718,43256.895833333,14,55.0,42.82,171.28,16.26,230.0,3,1,2
1982798964,43272.920138889,5,30.0,52.88,211.5,20.1,284.0,3,1,2
1713753585,43206.903472222,18,56.0,49.36,197.46,18.75,265.57,1,2,4
1703479042,43203.925694444,12,47.0,65.99,263.94,25.08,355.01,2,1,1
1454918249,43125.932638889,16,41.0,59.67,238.68,22.68,321.0,5,3,1
1925526340,43258.9,15,55.0,68.4,308.61,27.74,405.0,3,1,5
1451423702,43124.890972222,30,91.0,88.46,388.84,35.36,513.0,4,4,5
1789444140,43224.982638889,2,7.0,22.48,89.94,8.54,121.0,4,5,0
1696455244,43202.004861111,1,2.0,15.8,63.2,6.0,85.0,3,7,0
1781046742,43222.904861111,31,60.0,124.64,568.54,50.87,744.0,1,1,5
1510612860,43144.036111111,14,33.0,42.88,171.53,16.3,230.71,1,2,4
1721484129,43208.9375,11,40.0,79.02,316.09,30.02,425.0,1,2,1
1978936084,43271.9875,4,4.0,20.8,83.18,7.9,112.0,4,5,0
1519055500,43146.884027778,21,47.0,51.18,204.72,19.46,275.36,4,4,1
1409129949,43110.988194444,8,29.0,38.41,153.64,14.59,207.0,4,7,4
1999066884,43276.9125,19,49.0,79.74,318.96,30.3,429.0,1,1,1
1941771707,43262.956944444,50,99.0,147.14,623.56,57.67,828.0,5,6,5
1820164246,43232.148611111,38,55.0,130.63,592.52,53.14,776.0,3,6,5
1545730580,43155.05,4,5.0,18.4,73.6,6.99,98.99,5,3,0
1533170824,43150.9875,2,7.0,18.65,74.58,7.09,100.32,4,7,0
1743376046,43213.915277778,15,45.0,54.94,219.75,20.88,296.0,2,1,1
1814356305,43231.134722222,1,2.0,12.28,49.12,4.67,66.0,5,5,0
1602678978,43172.898611111,11,64.0,50.0,200.0,19.0,269.0,3,7,4
1978896903,43271.967361111,21,54.0,73.1,327.4,29.53,430.0,3,0,5
1392331448,43104.8875,3,30.0,32.35,129.38,12.29,174.0,2,2,4
1587197522,43167.947222222,17,47.0,69.47,312.86,28.14,410.0,3,4,5
1583899899,43166.9625,2,4.0,18.4,73.6,6.99,98.99,2,2,0
1412251878,43112.1,9,29.0,35.37,141.5,13.45,190.0,4,7,4
1931245798,43260.550694444,7,47.0,42.24,168.95,16.05,227.0,3,1,2
1886607523,43248.8875,18,51.0,58.55,234.2,22.25,315.0,3,1,2
1948399130,43264.890972222,4,7.0,34.41,137.66,13.07,185.0,4,5,2
1426500605,43116.892361111,4,9.0,22.81,91.23,8.67,123.0,3,7,0
1951990688,43265.893055556,5,42.0,45.36,181.44,17.23,244.0,3,1,2
1886821262,43248.954166667,9,30.0,30.48,121.94,11.59,164.0,3,1,2
1982911711,43272.946527778,2,4.0,26.81,107.26,10.19,144.0,2,1,0
1657147052,43190.144444444,5,5.0,17.47,69.89,6.63,93.99,4,7,0
1609188480,43174.903472222,32,110.0,114.31,492.25,45.19,651.75,4,4,5
1666939673,43192.935416667,11,46.0,44.98,179.93,17.1,242.01,5,3,4
1789575283,43225.076388889,34,77.0,121.76,487.02,46.28,655.0,3,0,1
